seqnum, uri, duration, bitrate_string, uri_hash_string, download_addr, gear_name_string, quality_type_string, request_time_start, request_time_start, request_time_stop, request_time_stop
49,v15044gf0000cnpjmtnog65iu7vk6tj0,61,1274905&948544&798186&716681&535913,v15044gf0000cnpjmtnog65iu7vk6tj0&v15044gf0000cnpjmtnog65iu7vk6tj0&v15044gf0000cnpjmtnog65iu7vk6tj0&v15044gf0000cnpjmtnog65iu7vk6tj0&v15044gf0000cnpjmtnog65iu7vk6tj0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c002-tx2/osflCDRXEbD89zzE9PFt2IRbEmJfEABlzdQV4A/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2490&bt=1245&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OWdpZGkzNDc0NDk5PDU5aEBpM3duOmw5cndtcTMzaTczNEAxLjU1LTI2XjExLjViMF8wYSNnM3NyMmRram1gLS1kMTJzcw%3D%3D&btag=e00090000&expire=1711751888&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=db9eab31f35d8bcbc2631726e5d7386a&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
50,v12044gd0000cn7n3qnog65pk1a3cgqg,9,1257482&1072818&730155&583930&541021&384588,v12044gd0000cn7n3qnog65pk1a3cgqg&v12044gd0000cn7n3qnog65pk1a3cgqg&v12044gd0000cn7n3qnog65pk1a3cgqg&v12044gd0000cn7n3qnog65pk1a3cgqg&v12044gd0000cn7n3qnog65pk1a3cgqg&v12044gd0000cn7n3qnog65pk1a3cgqg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/okiVvcQc9QMEBH4BxoAhZ21DUoQESIBgP6i5F/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2094&bt=1047&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OGc2NTk1ODs6ZDZnNThlaUBpamo2NHM5cnRxcTMzZzczNEBjYmMyNmEvNjUxMDNhMWMuYSNuYF5oMmRrMDRgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751836&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=11dbe0f5b4be93cc7e9f7aa5af34399a&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
51,v12044gd0000cmvblrvog65mc0dfvc50,13,995659&662993&625660&515540&390109&300146,v12044gd0000cmvblrvog65mc0dfvc50&v12044gd0000cmvblrvog65mc0dfvc50&v12044gd0000cmvblrvog65mc0dfvc50&v12044gd0000cmvblrvog65mc0dfvc50&v12044gd0000cmvblrvog65mc0dfvc50&v12044gd0000cmvblrvog65mc0dfvc50,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/osQeIgcEMuveANGtgL9DeYlGUuZifICAQfu0Ky/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1294&bt=647&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=Ozs3OTs6OThmaGZmNDk8ZEBpM2ZpM3A5cnVlcDMzZzczNEAvNjZjLTQ0NjMxLjQzMzZgYSMyc2FgMmRzaXNgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751840&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=ac67e2192f14a7bef46ce02a557d9e8e&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
52,v12044gd0000cni9huvog65q3428i7g0,64,2514650&2294582&1407105&1119501&1100504&709814,v12044gd0000cni9huvog65q3428i7g0&v12044gd0000cni9huvog65q3428i7g0&v12044gd0000cni9huvog65q3428i7g0&v12044gd0000cni9huvog65q3428i7g0&v12044gd0000cni9huvog65q3428i7g0&v12044gd0000cni9huvog65q3428i7g0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oUsESPF5PQDu70gAjAsgfgEMlJI8RykDSmfJMB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4910&bt=2455&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NDloNDYzNWg6NzgzNjo7NEBpMzo7N3Q5cng8cTMzZzczNEBgXzVeMjMyNWMxMmI0MTRjYSNkZi8wMmRzZWZgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751891&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=2cff76709162447514b699560343791b&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
53,v12044gd0000cms4m9vog65ualurhalg,40,633199&586969&464419&339298&254546,v12044gd0000cms4m9vog65ualurhalg&v12044gd0000cms4m9vog65ualurhalg&v12044gd0000cms4m9vog65ualurhalg&v12044gd0000cms4m9vog65ualurhalg&v12044gd0000cms4m9vog65ualurhalg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/o0DD2slXQWRqEnVEFEAqjIED4gISuE4Br1fyIe/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1236&bt=618&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aWVpaDQ7NjhkNmYzODY6OkBpamR1b3g5cjw3cDMzZzczNEA0NC4vLzU2NjQxNi0uLzYvYSNpZXJeMmRzanBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751867&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=56f40c8fec4a300605690ef45fe98751&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
54,v12044gd0000cnubvenog65geoqc63b0,11,1075581&737917&658980&536636&379325&291274,v12044gd0000cnubvenog65geoqc63b0&v12044gd0000cnubvenog65geoqc63b0&v12044gd0000cnubvenog65geoqc63b0&v12044gd0000cnubvenog65geoqc63b0&v12044gd0000cnubvenog65geoqc63b0&v12044gd0000cnubvenog65geoqc63b0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/owG8GXssXQIeRXOgvFeFqveEImDc7zAG6Afq8G/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1286&bt=643&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NDhoZzgzPDZnaDg7aGY7OEBpMzZmcmo5cmhlcTMzZzczNEAyMi1iMmMzXjMxYi5jNDBjYSNfM25iMmRrc3JgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751838&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=a2ca642c165a59b78a6366604b134f17&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
55,v12044gd0000cndv6h7og65v7vvbd5o0,9,1884902&1251415&1048366&979044&700331,v12044gd0000cndv6h7og65v7vvbd5o0&v12044gd0000cndv6h7og65v7vvbd5o0&v12044gd0000cndv6h7og65v7vvbd5o0&v12044gd0000cndv6h7og65v7vvbd5o0&v12044gd0000cndv6h7og65v7vvbd5o0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ogIKbX2RpFeCXAGf86EADLIOa9GElbQjfewJgI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3680&bt=1840&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OTY7ODszOzZlNTU1Zjk8OUBpMzhleXk5cmt5cTMzZzczNEAuLV80YGAyXl8xYC81MDFhYSNsYXM0MmQ0M2FgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751836&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=de6e24cca5355d394d7c543bfd132419&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
56,v12044gd0000cmdu8fvog65qduuqrla0,9,3412656&1916452&1519428&1231173&690488&462163,v12044gd0000cmdu8fvog65qduuqrla0&v12044gd0000cmdu8fvog65qduuqrla0&v12044gd0000cmdu8fvog65qduuqrla0&v12044gd0000cmdu8fvog65qduuqrla0&v12044gd0000cmdu8fvog65qduuqrla0&v12044gd0000cmdu8fvog65qduuqrla0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o4fLRtjmI9BN2bpiH5iQfIxMHUB7EAC6e1QkbA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2966&bt=1483&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OzZlNTw3ZjM4aDpmNzlmZkBpM290eHQ5cml4cDMzZzczNEBfNi0tYWMyNjExL2EwYy80YSNeb3JhMmRzNWFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751836&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=bf0a22f64ce8c3728eae380ac196f62b&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
57,v12044gd0000cn58tv7og65qcpa9q7u0,15,980323&971837&535014&530677&481003&395020,v12044gd0000cn58tv7og65qcpa9q7u0&v12044gd0000cn58tv7og65qcpa9q7u0&v12044gd0000cn58tv7og65qcpa9q7u0&v12044gd0000cn58tv7og65qcpa9q7u0&v12044gd0000cn58tv7og65qcpa9q7u0&v12044gd0000cn58tv7og65qcpa9q7u0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oUBlwi6QdEk5firCHpQPPS0gidB8AIwZKyIUAB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1914&bt=957&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=Ojw0Ozo0PDM6PDs7ZjM5PEBpMzo8c3Q5cnk7cTMzZzczNEBfYzU0YjZeNjQxMjEuYjQvYSNybl5gMmQ0cTJgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751842&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=f7b057935f3bd99c0090f2b86156f901&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
58,v12044gd0000cnr9frvog65majn9h0a0,8,371243&347600&283885&224682&189108&154846,v12044gd0000cnr9frvog65majn9h0a0&v12044gd0000cnr9frvog65majn9h0a0&v12044gd0000cnr9frvog65majn9h0a0&v12044gd0000cnr9frvog65majn9h0a0&v12044gd0000cnr9frvog65majn9h0a0&v12044gd0000cnr9frvog65majn9h0a0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/ogI41RBlre2mviYK2UnBAgEESgDfA3Va6EzOi0/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=554&bt=277&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aTM4ZGVnaTYzNzhoNTdmO0BpMzM8bXA5cnU8cTMzZzczNEBhMy4xMy0uXi4xM18tLTA0YSNeZWteMmRzY29gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751835&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=c5449980995e56014fbe63cbee3cd294&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
59,v12044gd0000cmdghrfog65kvf1cbsog,9,1579719&1569310&776757&677686&612019&542204,v12044gd0000cmdghrfog65kvf1cbsog&v12044gd0000cmdghrfog65kvf1cbsog&v12044gd0000cmdghrfog65kvf1cbsog&v12044gd0000cmdghrfog65kvf1cbsog&v12044gd0000cmdghrfog65kvf1cbsog&v12044gd0000cmdghrfog65kvf1cbsog,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oMKjISED2efDFpBQClwbE8xEjBFX8RAmLtBSNg/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3064&bt=1532&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aDpoNWc5aTo0ZWc0ZGg4OEBpanZmaW45cnVqcDMzZzczNEAxXzJhLl5eXzQxM182YDUtYSNsXy5zMmRjZWFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751836&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=56fa85f326b6bf4a228155b6770f1e48&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,2&20&24&14&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
60,v14044g50000cn12nmnog65lsgsjbbog,7,2224438&1562046&1080283&833623&788926&560962,v14044g50000cn12nmnog65lsgsjbbog&v14044g50000cn12nmnog65lsgsjbbog&v14044g50000cn12nmnog65lsgsjbbog&v14044g50000cn12nmnog65lsgsjbbog&v14044g50000cn12nmnog65lsgsjbbog&v14044g50000cn12nmnog65lsgsjbbog,https://v16-webapp-prime.us.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/o8CBx2A1iArbID1cBY8gZrLiIQABbz5kvVEUE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3050&bt=1525&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OGZpNjs3aGg7ZmlkOjg3PEBpamVtam85cnA1cTMzODczNEA1YzMuMDI0Xi4xNjYzNTYzYSNsX3BwMmRray5gLS1kMTFzcw%3D%3D&btag=e00088000&expire=1711751834&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=4739c8ec2ab5189b65866b68134f15a3&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
61,v12044gd0000cmtqugnog65k2g33c03g,14,348873&260113&194267&169505&120641&103301,v12044gd0000cmtqugnog65k2g33c03g&v12044gd0000cmtqugnog65k2g33c03g&v12044gd0000cmtqugnog65k2g33c03g&v12044gd0000cmtqugnog65k2g33c03g&v12044gd0000cmtqugnog65k2g33c03g&v12044gd0000cmtqugnog65k2g33c03g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oMflnsReE6Dux7sElrF9CQ20DOoAIgBo6AJSKA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=330&bt=165&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NDw8OjQ1MzM5PGQ7NzNlNEBpajM2am45cmp0cDMzZzczNEBjMzYtMTNhXzUxLzFgMjUtYSMwYDAvMmRrcnFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751841&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=0e4c7900840057e055b29f565a8cb8aa&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&normal_540_0&lower_540_0&lowest_540_0,2&14&28&20&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
62,v12044gd0000cntm4dvog65j09h6cb8g,11,1209748&910676&745223&669523&432357&332849,v12044gd0000cntm4dvog65j09h6cb8g&v12044gd0000cntm4dvog65j09h6cb8g&v12044gd0000cntm4dvog65j09h6cb8g&v12044gd0000cntm4dvog65j09h6cb8g&v12044gd0000cntm4dvog65j09h6cb8g&v12044gd0000cntm4dvog65j09h6cb8g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/o0f3FWIn2LMZQAEexTMFBIPDC4CieIj2ImkAgH/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1454&bt=727&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=M2Y2OzlmZ2ZlNWZoNTs5NUBpamU5PG05cmdwcTMzZzczNEA0YTBiXi82NjIxYjU0XjBiYSM1YGUtMmRzMXFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751838&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=d5ee3e88a59a33f1119e04c88a9c5635&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
63,v12044gd0000cnag2vfog65is47jpcu0,21,464829&416323&331956&283563&223763,v12044gd0000cnag2vfog65is47jpcu0&v12044gd0000cnag2vfog65is47jpcu0&v12044gd0000cnag2vfog65is47jpcu0&v12044gd0000cnag2vfog65is47jpcu0&v12044gd0000cnag2vfog65is47jpcu0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oAB4VafFQ8sQliBEi7yBAeS8i1EDAIQgR8zLgI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=906&bt=453&cs=0&ds=6&ft=4KJMyMzm8Zmo0YQ.F-4jVIvrdpWrKsd.&mime_type=video_mp4&qs=0&rc=NDszOWU6aDxpZGU0NDloaEBpM2ZtN2w5cnlqcTMzZzczNEBjYC81NDRfXi8xMC82LmM0YSNybTRwMmRjL15gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751983&l=2024032722392104DC19AB27BF04044C67&ply_type=2&policy=2&signature=55290690ed94c39a58b04ac5d1122dac&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711579161.1486568, 1711579161.1492338, 1711579162.356759, 1711579162.367011
64,v12044gd0000cm7fq67og65sqjtn72o0,12,1924193&1785808&987992&894591&764751&715886,v12044gd0000cm7fq67og65sqjtn72o0&v12044gd0000cm7fq67og65sqjtn72o0&v12044gd0000cm7fq67og65sqjtn72o0&v12044gd0000cm7fq67og65sqjtn72o0&v12044gd0000cm7fq67og65sqjtn72o0&v12044gd0000cm7fq67og65sqjtn72o0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/o8oUzAefIOIggAGeRxAbQnLIzEFFGWPkGBOfFF/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3486&bt=1743&cs=0&ds=6&ft=4KJMyMzm8Zmo0YQ.F-4jVIvrdpWrKsd.&mime_type=video_mp4&qs=0&rc=Zjo7OmRoZTRlPDVmZzxpNkBpMzVxbXY5cjlpcDMzZzczNEAtMy1eLWA2NTQxXzJeNTM0YSNsNHFuMmQ0bjRgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751973&l=2024032722392104DC19AB27BF04044C67&ply_type=2&policy=2&signature=95e276a23a0d720a6bcf798415c8b9ae&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,2&20&24&14&28&25, 1711579161.1486568, 1711579161.1492338, 1711579162.356759, 1711579162.367011
65,v15025gf0000cn8aa17og65skbeqlc80,13,1773999&1325895&1276459&1119088&682948&500002,v15025gf0000cn8aa17og65skbeqlc80&v15025gf0000cn8aa17og65skbeqlc80&v15025gf0000cn8aa17og65skbeqlc80&v15025gf0000cn8aa17og65skbeqlc80&v15025gf0000cn8aa17og65skbeqlc80&v15025gf0000cn8aa17og65skbeqlc80,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c004-tx2/oACt0EQAVlAFgEKpvmVY50fbeUDQEBDIVgSlRQ/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2492&bt=1246&cs=0&ds=6&ft=4KJMyMzm8Zmo0YQ.F-4jVIvrdpWrKsd.&mime_type=video_mp4&qs=0&rc=aWdoaGU6aDo4OmZnZGk1ZUBpM2Z0ZXY5cjRkcTMzaTgzNEAzYTEuNmJiXzExYi1jMi0yYSM1aWJoMmQ0XjVgLS1kLzJzcw%3D%3D&btag=e00088000&expire=1711751975&l=2024032722392104DC19AB27BF04044C67&ply_type=2&policy=2&signature=071c21f1e8b6b3928a2aaf2960199508&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711579161.1486568, 1711579161.1492338, 1711579162.356759, 1711579162.367011
66,v12044gd0000cmkaldnog65vemqgflf0,10,1275203&1216687&880100&734895&645302&469905,v12044gd0000cmkaldnog65vemqgflf0&v12044gd0000cmkaldnog65vemqgflf0&v12044gd0000cmkaldnog65vemqgflf0&v12044gd0000cmkaldnog65vemqgflf0&v12044gd0000cmkaldnog65vemqgflf0&v12044gd0000cmkaldnog65vemqgflf0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/okejeUIyoB6jEokzI2VtqwAIGeAkLHQqPCdLVE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2376&bt=1188&cs=0&ds=6&ft=4KJMyMzm8Zmo0YQ.F-4jVIvrdpWrKsd.&mime_type=video_mp4&qs=0&rc=NzVpNGg4NjtmOGk2Mzg3NUBpM29qcHk5cmdkcDMzZzczNEBhNGNiM2AtXzMxNGAvYGMyYSNjY25iMmRraWhgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751972&l=2024032722392104DC19AB27BF04044C67&ply_type=2&policy=2&signature=bcb247a3db61fcccbb85d74835325bf5&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579161.1486568, 1711579161.1492338, 1711579162.356759, 1711579162.367011
67,v12025gd0000cnfk68nog65ip6mvbdug,61,1043015&987090&693787&572823&549864&412360,v12025gd0000cnfk68nog65ip6mvbdug&v12025gd0000cnfk68nog65ip6mvbdug&v12025gd0000cnfk68nog65ip6mvbdug&v12025gd0000cnfk68nog65ip6mvbdug&v12025gd0000cnfk68nog65ip6mvbdug&v12025gd0000cnfk68nog65ip6mvbdug,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oAQW3WTEQRegANvWof8Z0dFArIWrLMkfHACzCb/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1926&bt=963&cs=0&ds=6&ft=4KJMyMzm8Zmo0YQ.F-4jVIvrdpWrKsd.&mime_type=video_mp4&qs=0&rc=ODU3NDs6aDVnNTdpM2c3ZUBpamd5OWw5cjtucTMzZzgzNEBeLzAtMS1jNl4xYmFfLTRiYSNyX2ptMmRrM2NgLS1kLy9zcw%3D%3D&btag=e00090000&expire=1711752023&l=2024032722392104DC19AB27BF04044C67&ply_type=2&policy=2&signature=e5ad4e818748257422c79d8719fa5714&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579161.1486568, 1711579161.1492338, 1711579162.356759, 1711579162.367011
